Title (English) / Titre (anglais),Title (French) / Titre (français),Organization / Organisation,Record ID / Identificateur du dossier,Date and Time Deleted/ Date et heure de suppression
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-07-16 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-07-16 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,04cb748c-dfae-4593-be7b-29104f167905,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-03-05 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-03-05 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,074e6e70-e4e2-487a-adb4-98a4e18b1d8c,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-03-19 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-03-19 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0cf534e3-e11c-4f92-9a71-75bfa18e46f5,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-06-04 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-06-04 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,1067a112-9595-4e39-86b3-dd4e2fde4a9c,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-01-29 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-01-29 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,18cfad94-37ce-4ffc-8753-2e417cc1f25f,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-07-23 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-07-23 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,1c8f436a-b64e-45f2-92e6-89c52bc301e7,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-05-28 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-05-28 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2498e379-6055-4949-9d88-45d0a1c0ef34,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-10-29 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-10-29 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,25b9a96b-e6a9-4243-84ac-95abe9bc8d09,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-06-11 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-06-11 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2adb80a1-c7a7-42e7-8cb0-bf82d74fc820,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-03-12 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-03-12 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2e31179a-2588-4fb3-813d-1eec4efdaf1e,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-05-21 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-05-21 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2ef056e2-767b-444a-b190-45b86751150a,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-01-15 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-01-15 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2fce1d3a-93a1-4394-a535-8c5078185d1e,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-07-09 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-07-09 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,31a8b073-bce3-406a-9767-6a2815cf831d,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-01-08 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-01-08 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,38af0f28-eee9-409c-bf5b-e5a1290f2926,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-11-05 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-11-05 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,392bab36-10ee-4d8f-aa18-ae627e18bb1c,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-03-05 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-03-05 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,3e6a27d6-6927-4e69-a605-b641fd0dd19f,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-07-02 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-07-02 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,3f6a7f90-1b5e-4335-8624-c387947e22f2,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-07-09 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-07-09 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,44a62b07-d8bf-4fa6-b8ed-bbf90f15dc5a,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-04-30 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-04-30 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,46134e60-3d6a-4c0f-a6db-d2b0955e0840,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-06-11 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-06-11 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,468e2111-eccd-4b0f-b960-e9225dbf4b36,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-09-17 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-09-17 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,46984b44-4b97-402a-a7f4-7d5a9d4e49f4,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-06-18 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-06-18 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,4954c865-5609-4126-9c58-e1bad003400c,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-08-13 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-08-13 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,507a967e-f5fb-4c62-9190-ea13380c42b5,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-06-04 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-06-04 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,562ccc10-3687-4c57-9eeb-ff602006b7f7,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-02-26 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-02-26 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,580cd433-b3ad-44c0-9c97-04f73bf93c54,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-02-12 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-02-12 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,5dd08a0e-bc8a-447b-9ae9-94fd1c7f5c06,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-08-20 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-08-20 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,5e45f756-5481-4613-81e2-76af39d550dc,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-07-23 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-07-23 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,5ebaff9e-85aa-4af5-a383-2bbbe201c499,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-04-09 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-04-09 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,61a718f0-cae4-46f4-bed3-6f1d5b8c9c52,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-08-27 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-08-27 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6a1c84d2-47ab-4a12-bfbd-496ce626fbba,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-08-06 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-08-06 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6a1eece5-284f-4894-8749-caa623ce930b,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-07-30 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-07-30 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6a902f69-e311-4dd8-a514-7e0eb39c745c,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-09-10 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-09-10 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6a9cffa4-103a-45f9-a3bd-663263282b02,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-04-09 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-04-09 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6bf8dcd7-0f7c-4e76-a355-f64bc127bc00,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-10-15 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-10-15 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6e9b4af1-d0bc-4398-9308-2eecbc3e8e1a,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-04-30 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-04-30 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,70170462-48e0-4488-a74a-f43f517161cd,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Imports 2011 2011-03-12 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Importations 2011 2011-03-12 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,71c053ee-87cc-40f3-8c39-909265c1f13e,
"066 Week-to-date Poultry Export/Import Report - Monthly Breakdown with Prior Year Comparison Exports 2011 2011-10-08 Chicken, Mature Chicken, Turkey","066 Rapport hebdomadaire cumulatif d'exportations/importations de volaille - comparaison mensuelle avec l'année précédente Exportations 2011 2011-10-08 Poulet, Poulet adulte, Dindon",Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,78ad9238-f913-4dfc-a411-d9812fdf39d8,
