serviceId,censusCode,censusMinPercentage,censusMinPopulation,censusTotalPopulation,cmaCensusName,countryId,csdCensusName,demoTypeId,groupId,groupName,institutionCode,isSelfDesignated,langObligationId,measureDemandEnglish,measureDemandFrench,measureDemandPercentage,officeNumber,phoneAreaCode,phoneCountryCode,phoneNumber,programsInfo,provision,saMinorityPercentage,saMinorityPopulation,saTotalPopulation,telephone,volume,address_en,address_fr,clientele_en,clientele_fr,institutionName_en,institutionName_fr,langObligation_en,langObligation_fr,locality_en,locality_fr,region_en,region_fr,serviceLevel_en,serviceLevel_fr,serviceName_en,serviceName_fr,serviceStatus_en,serviceStatus_fr,serviceType_en,serviceType_fr
113580,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,1,0.0,0.0,,225053,,,,,5-1-c,,0,0,,-,353 RUE CHABANEL,353 RUE CHABANEL,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Montreal,Montréal,QC,QC,Key service,Un service-clé,BP MONTRÉAL CHABANEL,BP MONTRÉAL CHABANEL,Active,Actif,A local office or facility,Bureau local
113581,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,272566,,,,,5-1-h-i,,0,0,,-,4 RUE BERGERON O,4 RUE BERGERON O,The general public,Le grand public,Canada Post,Postes Canada,French,français,Laverlochere,Laverlochère,QC,QC,Key service,Un service-clé,BP LAVERLOCHÈRE,BP LAVERLOCHÈRE,Active,Actif,A local office or facility,Bureau local
113582,,,,,-,,-,,632.0,CPO-KEYSRVC-LCLPUB-Whitewater Region-3547056,CPO,False,2,0.0,0.0,,310271,,,,,5-1-h-i,,0,0,,-,1751 BEACHBURG RD,1751 CH BEACHBURG,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Beachburg,Beachburg,ON,ON,Key service,Un service-clé,BEACHBURG PO,BEACHBURG PO,Active,Actif,A local office or facility,Bureau local
113583,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,370223,,,,,5-1-c,,0,0,,-,119 OSSINGTON AVE,119 AV OSSINGTON,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Toronto,Toronto,ON,ON,Key service,Un service-clé,TORONTO STN C,TORONTO STN C,Active,Actif,A local office or facility,Bureau local
113584,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,395471,,,,,5-1-h-i,,0,0,,-,543 BERFORD ST,543 RUE BERFORD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Wiarton,Wiarton,ON,ON,Key service,Un service-clé,WIARTON PO,WIARTON PO,Active,Actif,A local office or facility,Bureau local
113585,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,450774,,,,,5-1-h.1,,0,0,,-,97 KING ST,97 RUE KING,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Dryden,Dryden,ON,ON,Key service,Un service-clé,DRYDEN STN MAIN,DRYDEN STN MAIN,Active,Actif,A local office or facility,Bureau local
113586,,,,,-,,-,,490.0,CPO-KEYSRVC-LCLPUB-Abbotsford - Mission-ABBOTSFORD,CPO,False,2,0.0,0.0,,104036,,,,,5-1-e,,2330,151605,,-,2332 WHATCOM ROAD,2332 CH WHATCOM,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Abbotsford,Abbotsford,BC,BC,Key service,Un service-clé,SHOPPERS DRUG MART 2288,SHOPPERS DRUG MART 2288,Active,Actif,A local office or facility,Bureau local
113587,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,105867,,,,,5-1-c,,0,0,,-,257 BOUL SIR WILFRID LAURIER,257 BOUL SIR WILFRID LAURIER,The general public,Le grand public,Canada Post,Postes Canada,French,français,Mont-Saint-Hilaire,Mont-Saint-Hilaire,QC,QC,Key service,Un service-clé,PHARMACIE JEAN COUTU 088,PHARMACIE JEAN COUTU 088,Active,Actif,A local office or facility,Bureau local
113588,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,106424,,,,,5-1-h-i,,0,0,,-,112 MAIN ST,112 RUE MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Lintlaw,Lintlaw,SK,SK,Key service,Un service-clé,BROOKE S CAFE,BROOKE S CAFE,Active,Actif,A local office or facility,Bureau local
113589,,,,,-,,-,,689.0,CPO-KEYSRVC-LCLPUB-Prince George-5953023,CPO,False,2,0.0,0.0,,106489,,,,,5-1-h-i,,1530,75545,,-,718 FOREMAN RD,718 CH FOREMAN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Prince George,Prince George,BC,BC,Key service,Un service-clé,AIRPORT HUSKY,AIRPORT HUSKY,Active,Actif,A local office or facility,Bureau local
113590,,,,,-,,-,,497.0,CPO-KEYSRVC-LCLPUB-Edmonton-EDMONTON,CPO,False,1,0.0,0.0,,168998,,,,,5-1-c,,0,0,,-,8330 82 AVE NW,8330 82ND AVE NO,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Edmonton,Edmonton,AB,AB,Key service,Un service-clé,SHOPPERS DRUG MART 0363,SHOPPERS DRUG MART 0363,Active,Actif,A local office or facility,Bureau local
113591,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,183393,,,,,5-1-h-i,,0,0,,-,512 RTE DU FLEUVE,512 ROUTE DU FLEUVE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Notre-Dame-Du-Portage,Notre-Dame-Du-Portage,QC,QC,Key service,Un service-clé,BP NOTRE-DAME-DU-PORTAGE,BP NOTRE-DAME-DU-PORTAGE,Active,Actif,A local office or facility,Bureau local
113592,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,006831,,,,,5-1-h-i,,0,0,,-,195 MAIN ROAD,195 CH MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Aguathuna,Aguathuna,NL,NL,Key service,Un service-clé,AGUATHUNA PO,AGUATHUNA PO,Active,Actif,A local office or facility,Bureau local
113593,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,044148,,,,,5-1-h-i,,0,0,,-,4710 WENTWORTH COLLINGWOOD RD,4710 CH WENTWORTH COLLINGWOOD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Westchester Station,Westchester Station,NS,NS,Key service,Un service-clé,WESTCHESTER STATION PO,WESTCHESTER STATION PO,Active,Actif,A local office or facility,Bureau local
113594,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,060429,,,,,5-1-h-i,,0,0,,-,5 CHURCH HILL AVE,5 AV CHURCH HILL,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,North Rustico,North Rustico,PE,PE,Key service,Un service-clé,NORTH RUSTICO PO,NORTH RUSTICO PO,Active,Actif,A local office or facility,Bureau local
113595,,,,,-,,-,,493.0,CPO-KEYSRVC-LCLPUB-Brantford-BRANDFORD,CPO,False,2,0.0,0.0,,092355,,,,,5-1-e,,2045,103745,,-,1A - 225 FAIRVIEW DR,1A PROMENADE - 225 FAIRVIEW,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Brantford,Brantford,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 0685,SHOPPERS DRUG MART 0685,Active,Actif,A local office or facility,Bureau local
113596,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,100688,,,,,22-a,,0,0,,-,407 LAURIER AVE W,407 AV LAURIER OUEST,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Key service,Un service-clé,SPOT PLUS,SPOT PLUS,Active,Actif,A local office or facility,Bureau local
113597,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,102630,,,,,5-1-h-i,,0,0,,-,385 RUE PRINCIPALE,385 RUE PRINCIPALE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Taillon,Taillon,QC,QC,Key service,Un service-clé,ALIMENTATION ST-HENRI,ALIMENTATION ST-HENRI,Active,Actif,A local office or facility,Bureau local
113598,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,545295,,,,,5-1-h-i,,0,0,,-,RAILWAY AVE,AV RAILWAY,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Meath Park,Meath Park,SK,SK,Key service,Un service-clé,MEATH PARK PO,MEATH PARK PO,Active,Actif,A local office or facility,Bureau local
113599,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,575801,,,,,5-1-h-i,,250,19080,,-,1023 19 AVE,1023 19TH AVE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Lousana,Lousana,AB,AB,Key service,Un service-clé,LOUSANA PO,LOUSANA PO,Active,Actif,A local office or facility,Bureau local
11360,,,,,-,,-,,,,NFB,False,2,4.0,0.0,,11360,800,1,267-7710,,6-1-a,,0,0,800267-7710,-,5475 SPRING GARDEN ROAD,5475 ROUTE SPRING GARDEN,An identifiable restricted clientele,Une clientèle restreinte identifiable,National Film Board,Office national du film,English,anglais,Halifax,Halifax,NS,NS,Non-key service,Un service non-clé,Identifiable restricted clientele 11360 English Program - Eastern Documentary Unit - Halifax office,Clientèle restreinte et identifiable 11360 Programme anglais - Unité documentaire de l’Est - Bureau de Halifax,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
113600,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,106319,,,,,5-1-h-i,,0,0,,-,8193 COUNTY RD 503,8193 CH COUNTY 503,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Irondale,Irondale,ON,ON,Key service,Un service-clé,503 GAS AND STOP,503 GAS AND STOP,Active,Actif,A local office or facility,Bureau local
113601,,,,,-,,-,,515.0,CPO-KEYSRVC-LCLPUB-Regina-REGINA,CPO,False,2,0.0,0.0,,174548,,,,,5-1-b,,0,0,,-,303 ALBERT ST N,303 RUE ALBERT NORD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Regina,Régina,SK,SK,Key service,Un service-clé,SHOPPERS DRUG MART 0421,SHOPPERS DRUG MART 0421,Active,Actif,A local office or facility,Bureau local
113602,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,270415,,,,,5-1-h-i,,0,0,,-,760 RANG 4,760 RANG 4,The general public,Le grand public,Canada Post,Postes Canada,French,français,Saint-Vital-De-Clermont,Saint-Vital-De-Clermont,QC,QC,Key service,Un service-clé,BP SAINT-VITAL-DE-CLERMONT,BP SAINT-VITAL-DE-CLERMONT,Active,Actif,A local office or facility,Bureau local
113603,,,,,-,,-,,575.0,CPO-KEYSRVC-LCLPUB-Waterloo-2447025,CPO,False,1,0.0,0.0,,277274,,,,,5-1-i,,0,0,,-,5380 RUE FOSTER,5380 RUE FOSTER,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Waterloo,Waterloo,QC,QC,Key service,Un service-clé,BP WATERLOO,BP WATERLOO,Active,Actif,A local office or facility,Bureau local
113604,,,,,-,,-,,658.0,CPO-KEYSRVC-LCLPUB-La Broquerie-4602053,CPO,False,2,0.0,0.0,,513253,,,,,5-1-h-i,,975,6725,,-,53 MAIN ST,53 RUE MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Marchand,Marchand,MB,MB,Key service,Un service-clé,MARCHAND PO,MARCHAND PO,Active,Actif,A local office or facility,Bureau local
113605,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,545120,,,,,5-1-h-i,,0,90,,-,GD,DG,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Marquis,Marquis,SK,SK,Key service,Un service-clé,MARQUIS PO,MARQUIS PO,Active,Actif,A local office or facility,Bureau local
113606,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,104073,,,,,5-1-c,,0,0,,-,7-1420 LEGENDRE EST,7-1420 LEGENDRE EST,The general public,Le grand public,Canada Post,Postes Canada,French,français,Montreal,Montréal,QC,QC,Key service,Un service-clé,PROXIM,PROXIM,Active,Actif,A local office or facility,Bureau local
113607,,,,,-,,-,,497.0,CPO-KEYSRVC-LCLPUB-Edmonton-EDMONTON,CPO,False,2,0.0,0.0,,104735,,,,,5-1-c,,0,0,,-,11080 - 51 AVE NW,11080 AV - 51 NORD-OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Edmonton,Edmonton,AB,AB,Key service,Un service-clé,REXALL DRUGSTORE 7255,REXALL DRUGSTORE 7255,Active,Actif,A local office or facility,Bureau local
113608,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,104987,,,,,5-1-h-i,,0,0,,-,48 MAIN RD,48 CH MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Branch,Branch,NL,NL,Key service,Un service-clé,CAREEN S GAS BAR ANDCONVENIENCE STO,CAREEN S GAS BAR ANDCONVENIENCE STO,Active,Actif,A local office or facility,Bureau local
113609,,,,,-,,-,,503.0,CPO-KEYSRVC-LCLPUB-Kelowna-KELOWNA,CPO,False,2,0.0,0.0,,105383,,,,,5-1-b,,0,0,,-,144-1835 GORDON DR,144-1835 PROMENADE GORDON,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Kelowna,Kelowna,BC,BC,Key service,Un service-clé,CAPRI SERVICE CENTRE,CAPRI SERVICE CENTRE,Active,Actif,A local office or facility,Bureau local
113610,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,105595,,,,,5-1-c,,0,0,,-,109 - 531 ADELAIDE ST W,109 RUE - 531 ADELAIDE OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Toronto,Toronto,ON,ON,Key service,Un service-clé,PENGUIN PICK-UP 022,PENGUIN PICK-UP 022,Active,Actif,A local office or facility,Bureau local
113611,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,105617,,,,,5-1-c,,0,0,,-,173 STE-ROSE,173 STE-ROSE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Laval,Laval,QC,QC,Key service,Un service-clé,UNIPRIX 147710,UNIPRIX 147710,Active,Actif,A local office or facility,Bureau local
113612,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,002720,,,,,5-1-h.1,,0,0,,-,500 VANIER ST,500 RUE VANIER,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Labrador City,Labrador City,NL,NL,Key service,Un service-clé,LABRADOR CITY MAIN PO,LABRADOR CITY MAIN PO,Active,Actif,A local office or facility,Bureau local
113613,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,004480,,,,,5-1-h-i,,0,0,,-,30 - 32 MAIN RD,30 CH - 32 MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,St Bernards-Jacques Fontaine,St Bernards-Jacques Fontaine,NL,NL,Key service,Un service-clé,ST BERNARDS-JACQUES FONTAINE PO,ST BERNARDS-JACQUES FONTAINE PO,Active,Actif,A local office or facility,Bureau local
113614,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,042919,,,,,5-1-h-i,,0,0,,-,2964 BAY ST LAWRENCE RD,2964 CH BAY ST LAWRENCE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,St Margaret Village,St Margaret Village,NS,NS,Key service,Un service-clé,ST MARGARET VILLAGE PO,ST MARGARET VILLAGE PO,Active,Actif,A local office or facility,Bureau local
113615,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,101410,,,,,5-1-h-i,,0,0,,-,326 MAIN ST,326 RUE MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,New Norway,New Norway,AB,AB,Key service,Un service-clé,NEW NORWAY GAS AND FOODS,NEW NORWAY GAS AND FOODS,Active,Actif,A local office or facility,Bureau local
113616,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,102987,,,,,5-1-h-i,,0,0,,-,GENERAL DELIVERY,DISTRIBUTION GÉNÉRALE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Little Grand Rapids,Little Grand Rapids,MB,MB,Key service,Un service-clé,NWC STORE 412,NWC STORE 412,Active,Actif,A local office or facility,Bureau local
113617,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,103061,,,,,5-1-h-i,,270,7475,,-,GENERAL DELIVERY,DISTRIBUTION GÉNÉRALE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Deer Lake,Deer Lake,ON,ON,Key service,Un service-clé,NWC STORE 185,NWC STORE 185,Active,Actif,A local office or facility,Bureau local
113618,,,,,-,,-,,519.0,CPO-KEYSRVC-LCLPUB-Sherbrooke-SHERBROOKE,CPO,False,3,0.0,0.0,,437182,,,,,5-1-b,,0,0,,-,825 RUE QUATRE SAISONS,825 RUE QUATRE SAISONS,The general public,Le grand public,Canada Post,Postes Canada,French,français,Sherbrooke,Sherbrooke,QC,QC,Key service,Un service-clé,COUCHE-TARD INC,COUCHE-TARD INC,Active,Actif,A local office or facility,Bureau local
113619,,,,,-,,-,,696.0,CPO-KEYSRVC-LCLPUB-Ste. Rose-4617041,CPO,False,1,0.0,0.0,,512869,,,,,5-1-p,,0,0,,-,145 BURROWS ST,145 RUE BURROWS,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Laurier,Laurier,MB,MB,Key service,Un service-clé,LAURIER PO,LAURIER PO,Active,Actif,A local office or facility,Bureau local
113620,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,576468,,,,,5-1-h-i,,0,0,,-,5013-50TH AVE,5013-50TH AV,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Mirror,Mirror,AB,AB,Key service,Un service-clé,MIRROR PO,MIRROR PO,Active,Actif,A local office or facility,Bureau local
113621,,,,,-,,-,,688.0,CPO-KEYSRVC-LCLPUB-Revelstoke-5939019,CPO,False,1,0.0,0.0,,646113,,,,,5-1-i,,0,0,,-,301 3RD ST W,301 3RD ST O,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Revelstoke,Revelstoke,BC,BC,Key service,Un service-clé,REVELSTOKE PO,REVELSTOKE PO,Active,Actif,A local office or facility,Bureau local
113622,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,647144,,,,,5-1-h.1,,0,0,,-,3232 EMERSON ST,3232 RUE EMERSON,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Terrace,Terrace,BC,BC,Key service,Un service-clé,TERRACE STN MAIN,TERRACE STN MAIN,Active,Actif,A local office or facility,Bureau local
113623,,,,,-,,-,,514.0,CPO-KEYSRVC-LCLPUB-Red Deer-REDDEER,CPO,False,2,0.0,0.0,,131083,,,,,5-1-e,,2200,98540,,-,6010 67A STREET,6010 RUE 67A,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Red Deer,Red Deer,AB,AB,Key service,Un service-clé,RED DEER STN PO,RED DEER STN PO,Active,Actif,A local office or facility,Bureau local
113624,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,135534,,,,,5-1-c,,0,0,,-,224 QUEEN ST S,224 RUE QUEEN SUD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Mississauga,Mississauga,ON,ON,Key service,Un service-clé,MISSISSAUGA STN STREETSVILLE,MISSISSAUGA STN STREETSVILLE,Active,Actif,A local office or facility,Bureau local
113625,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,185116,,,,,5-1-h-i,,0,0,,-,4 RUE DU COUVENT,4 RUE DU COUVENT,The general public,Le grand public,Canada Post,Postes Canada,French,français,Saint-Bruno-De-Kamouraska,Saint-Bruno-De-Kamouraska,QC,QC,Key service,Un service-clé,BP SAINT-BRUNO-DE-KAMOURASKA,BP SAINT-BRUNO-DE-KAMOURASKA,Active,Actif,A local office or facility,Bureau local
113626,,,,,-,,-,,496.0,CPO-KEYSRVC-LCLPUB-Drummondville-DRUMMONDVILLE,CPO,False,3,0.0,0.0,,277649,,,,,5-1-e,,4000,78070,,-,4749 BOUL ST-JOSEPH,4749 BOUL ST-JOSEPH,The general public,Le grand public,Canada Post,Postes Canada,French,français,Drummondville,Drummondville,QC,QC,Key service,Un service-clé,SUCC SAINT-NICEPHORE,SUCC SAINT-NICEPHORE,Active,Actif,A local office or facility,Bureau local
113627,,,,,-,,-,,520.0,CPO-KEYSRVC-LCLPUB-St. Catharines - Niagara-STCATHERINE,CPO,False,2,0.0,0.0,,349321,,,,,5-1-b,,0,0,,-,200 CATHARINES ST,200 RUE CATHARINES,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Port Colborne,Port Colborne,ON,ON,Key service,Un service-clé,BOGGIO PHARMACY,BOGGIO PHARMACY,Active,Actif,A local office or facility,Bureau local
113628,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,1,0.0,0.0,,424560,,,,,5-1-c,,0,0,,-,8096 BOUL CHAMPLAIN,8096 BOUL CHAMPLAIN,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Lasalle,Lasalle,QC,QC,Key service,Un service-clé,PHARMAPRIX 0054,PHARMAPRIX 0054,Active,Actif,A local office or facility,Bureau local
113629,,,,,-,,-,,530.0,CPO-KEYSRVC-LCLPUB-Charlottetown-1102075,CPO,False,2,0.0,0.0,,103579,,,,,5-1-h-i,,1470,37850,,-,172 QUEEN ST,172 RUE QUEEN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Charlottetown,Charlottetown,PE,PE,Key service,Un service-clé,SHOPPERS DRUG MART 0102,SHOPPERS DRUG MART 0102,Active,Actif,A local office or facility,Bureau local
11363,,,,,-,,-,,,,NRC,False,1,0.0,0.0,,11363,877,1,672-2672,,5-1-a,,0,0,877672-2672,-,1411 OXFORD STREET,1411 RUE OXFORD,The general public,Le grand public,National Research Council Canada,Conseil national de recherches Canada,Bilingual,bilingue,Halifax,Halifax,NS,NS,Non-key service,Un service non-clé,Local Office 11363 Aquatic and Crop Resource Development (ACRD),Bureau local 11363 Développement des cultures et des ressources aquatiques (DCRA),Active,Actif,A local office or facility,Bureau local
113630,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,103840,,,,,5-1-h-i,,0,0,,-,200 CENTRE ST,200 RUE CENTRE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Milo,Milo,AB,AB,Key service,Un service-clé,VILLAGE OF MILO,VILLAGE OF MILO,Active,Actif,A local office or facility,Bureau local
113631,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,104580,,,,,22-a,,0,0,,-,430 OTTAWA ST,430 RUE OTTAWA,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Almonte,Almonte,ON,ON,Key service,Un service-clé,REXALL DRUGSTORE 1206,REXALL DRUGSTORE 1206,Active,Actif,A local office or facility,Bureau local
113632,,,,,-,,-,,571.0,CPO-KEYSRVC-LCLPUB-Bromont-2446078,CPO,False,1,0.0,0.0,,105736,,,,,5-1-h-i,,1525,11265,,-,82 BOUL DE BROMONT LOCAL A101,82 BOUL DE BROMONT LOCAL A101,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Bromont,Bromont,QC,QC,Key service,Un service-clé,UNIPRIX,UNIPRIX,Active,Actif,A local office or facility,Bureau local
113633,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,106340,,,,,22,,0,0,,-,101A-1300 STITTSVILLE MAIN ST,101A-1300 RUE STITTSVILLE MAIN,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Stittsville,Stittsville,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 1246,SHOPPERS DRUG MART 1246,Active,Actif,A local office or facility,Bureau local
113634,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,122092,,,,,5-1-h-i,,0,0,,-,50 RTE 175,50 ROUTE 175,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Pennfield,Pennfield,NB,NB,Key service,Un service-clé,PENNFIELD STN MAIN,PENNFIELD STN MAIN,Active,Actif,A local office or facility,Bureau local
113635,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,001678,,,,,5-1-h-i,,0,0,,-,1 BAYVIEW ST,1 RUE BAYVIEW,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Fortune,Fortune,NL,NL,Key service,Un service-clé,FORTUNE PO,FORTUNE PO,Active,Actif,A local office or facility,Bureau local
113636,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,056448,,,,,5-1-c,,0,0,,-,31-85 ELLESMERE RD,31-85 CH ELLESMERE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Scarborough,Scarborough,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 0851,SHOPPERS DRUG MART 0851,Active,Actif,A local office or facility,Bureau local
113637,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,100315,,,,,5-1-c,,0,0,,-,5855 BOUL GOUIN O,5855 BOUL GOUIN O,The general public,Le grand public,Canada Post,Postes Canada,French,français,Montreal,Montréal,QC,QC,Key service,Un service-clé,PHARMACIE JEAN COUTU 065,PHARMACIE JEAN COUTU 065,Active,Actif,A local office or facility,Bureau local
113638,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,100365,,,,,5-1-h-i,,0,0,,-,73 RAILROAD AVE,73 AV RAILROAD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Faust,Faust,AB,AB,Key service,Un service-clé,FAUST GENERAL STORE,FAUST GENERAL STORE,Active,Actif,A local office or facility,Bureau local
113639,,,,,-,,-,,648.0,CPO-KEYSRVC-LCLPUB-Timmins-3556027,CPO,False,1,0.0,0.0,,102835,,,,,5-1-j,,0,0,,-,681 ALGONQUIN BLVD EAST,681 BOUL ALGONQUIN EST,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Timmins,Timmins,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 1347,SHOPPERS DRUG MART 1347,Active,Actif,A local office or facility,Bureau local
